time_ps,msd_total_A2,msd_total_std_A2,msd_x_A2,msd_y_A2,msd_z_A2
3.539000000000000000e+03,1.236386800862482414e+04,1.082286021147165229e+04,2.461562383378543927e+03,6.658828311362562999e+03,3.243477313883717670e+03
3.540000000000000000e+03,1.236699469265040534e+04,1.082687844166529067e+04,2.461954092245564880e+03,6.660904526779110711e+03,3.244136073625725658e+03
3.541000000000000000e+03,1.236984100246247726e+04,1.083084853834161731e+04,2.462304431036733149e+03,6.662830420517975654e+03,3.244706150907770279e+03
3.542000000000000000e+03,1.237257741664283822e+04,1.083470408728569782e+04,2.462627575812780378e+03,6.664699066730949198e+03,3.245250774099108185e+03
3.543000000000000000e+03,1.237523603468864530e+04,1.083841150622542045e+04,2.462941438408989598e+03,6.666522430050924413e+03,3.245772166228730384e+03
3.544000000000000000e+03,1.237797065656423729e+04,1.084209562851746887e+04,2.463266775542939740e+03,6.668353409209051279e+03,3.246350471812246724e+03
3.545000000000000000e+03,1.238080220178639684e+04,1.084586663766874517e+04,2.463584904816409107e+03,6.670226006030007738e+03,3.246991290939979990e+03
3.546000000000000000e+03,1.238373711123741850e+04,1.084962322009290074e+04,2.463915742803187186e+03,6.672139136108840830e+03,3.247682232325390487e+03
3.547000000000000000e+03,1.238664943865926216e+04,1.085339830851280021e+04,2.464230230081519949e+03,6.674042593276199113e+03,3.248376615301542643e+03
3.548000000000000000e+03,1.238959394345508554e+04,1.085715748724174955e+04,2.464555736124090345e+03,6.675945970414298245e+03,3.249092236916700585e+03
3.549000000000000000e+03,1.239266679230245427e+04,1.086096842044302502e+04,2.464922641899041992e+03,6.677861306696067913e+03,3.249882843707345273e+03
3.550000000000000000e+03,1.239567810926455240e+04,1.086479846748833188e+04,2.465260793639592066e+03,6.679749691051727496e+03,3.250667624573235571e+03
3.551000000000000000e+03,1.239859657024240914e+04,1.086852496737065485e+04,2.465610275870831629e+03,6.681564462579282008e+03,3.251421831792294142e+03
3.552000000000000000e+03,1.240157323776801422e+04,1.087219997333176980e+04,2.465997189846823858e+03,6.683338122188064517e+03,3.252237925733126303e+03
3.553000000000000000e+03,1.240463393469096627e+04,1.087573159338628830e+04,2.466454182796161149e+03,6.685071607907809266e+03,3.253108143986994946e+03
3.554000000000000000e+03,1.240763598174930121e+04,1.087907530093112473e+04,2.466945051224097369e+03,6.686794853840883661e+03,3.253896076684321542e+03
3.555000000000000000e+03,1.241043914097627567e+04,1.088231286747002923e+04,2.467388971480977034e+03,6.688444265686290237e+03,3.254605903809008851e+03
3.556000000000000000e+03,1.241299875786364100e+04,1.088545388404193181e+04,2.467728417869652276e+03,6.690035223473498263e+03,3.255235116520491829e+03
3.557000000000000000e+03,1.241556460704709207e+04,1.088849552728330855e+04,2.468104209677858762e+03,6.691602619992227119e+03,3.255857777377005732e+03
3.558000000000000000e+03,1.241819289583482532e+04,1.089166352194615502e+04,2.468511103176675533e+03,6.693146933170896773e+03,3.256534859487251197e+03
3.559000000000000000e+03,1.242094370806162260e+04,1.089500195301894746e+04,2.468952475125300225e+03,6.694729214609365044e+03,3.257262018326956877e+03
3.560000000000000000e+03,1.242381728721612672e+04,1.089850683632349137e+04,2.469412981519534696e+03,6.696401158256468989e+03,3.258003147440124849e+03
3.561000000000000000e+03,1.242667802761516214e+04,1.090200556502476138e+04,2.469855493590072911e+03,6.698076560824434637e+03,3.258745973200658227e+03
3.562000000000000000e+03,1.242956614236564383e+04,1.090552500270410019e+04,2.470349644005128994e+03,6.699715538949106303e+03,3.259500959411406711e+03
3.563000000000000000e+03,1.243251874471868541e+04,1.090908794741623751e+04,2.470925670776268817e+03,6.701296524483814210e+03,3.260296549458602385e+03
3.564000000000000000e+03,1.243545054775335848e+04,1.091264553531075398e+04,2.471555974905120820e+03,6.702808776399794624e+03,3.261085796448446672e+03
3.565000000000000000e+03,1.243839745172594485e+04,1.091615912630382445e+04,2.472168148731743258e+03,6.704355539537651566e+03,3.261873763456546840e+03
3.566000000000000000e+03,1.244139641737248894e+04,1.091958275519844938e+04,2.472761633488039024e+03,6.705973037470432246e+03,3.262661746414016761e+03
3.567000000000000000e+03,1.244443023996938064e+04,1.092290473142819246e+04,2.473409727037406810e+03,6.707590814677930211e+03,3.263429698254043615e+03
3.568000000000000000e+03,1.244745585727410980e+04,1.092617119694524808e+04,2.474096008041199639e+03,6.709187089611924421e+03,3.264172759620981196e+03
3.569000000000000000e+03,1.245061069937684078e+04,1.092958499086363918e+04,2.474822449042490007e+03,6.710847168122770199e+03,3.264941082211583307e+03
3.570000000000000000e+03,1.245378040221385163e+04,1.093315099777964315e+04,2.475556815614952029e+03,6.712500486952104438e+03,3.265723099646794708e+03
3.571000000000000000e+03,1.245691579788749550e+04,1.093665866015346182e+04,2.476294262785061164e+03,6.714160499337891451e+03,3.266461035764539247e+03
3.572000000000000000e+03,1.246002303422933255e+04,1.094010016830613677e+04,2.477022233103042709e+03,6.715842696933624211e+03,3.267158104192665178e+03
3.573000000000000000e+03,1.246313689609258290e+04,1.094369993074059857e+04,2.477729601684458885e+03,6.717521218346597379e+03,3.267886076061526182e+03
3.574000000000000000e+03,1.246643972275882879e+04,1.094746514136353835e+04,2.478442512582661038e+03,6.719309374106524047e+03,3.268687836069646892e+03
3.575000000000000000e+03,1.246977138813255806e+04,1.095126460430177576e+04,2.479146061162959995e+03,6.721123012092120007e+03,3.269502314877476692e+03
3.576000000000000000e+03,1.247300892715253940e+04,1.095497822723779063e+04,2.479865542945496145e+03,6.722819466369461225e+03,3.270323917837583394e+03
3.577000000000000000e+03,1.247618636819456333e+04,1.095865424788369091e+04,2.480588442585355551e+03,6.724477102395378097e+03,3.271120823213829681e+03
3.578000000000000000e+03,1.247947051651857691e+04,1.096226503071570005e+04,2.481420506280733207e+03,6.726089022732499870e+03,3.271960987505343837e+03
3.579000000000000000e+03,1.248291573206024077e+04,1.096613193375862647e+04,2.482290813722597704e+03,6.727785741621379202e+03,3.272839176716262045e+03
3.580000000000000000e+03,1.248637606896028228e+04,1.097004076835337037e+04,2.483102464320290437e+03,6.729565891788193767e+03,3.273707712851798533e+03
3.581000000000000000e+03,1.248977134252847645e+04,1.097389046643207803e+04,2.483871982056092293e+03,6.731317700437264648e+03,3.274581660035119057e+03
3.582000000000000000e+03,1.249312737666673456e+04,1.097771057596999708e+04,2.484598902777546300e+03,6.733066693500586553e+03,3.275461780388600346e+03
3.583000000000000000e+03,1.249630697616076759e+04,1.098139902602622169e+04,2.485246522589272899e+03,6.734754773521945935e+03,3.276305680049551484e+03
3.584000000000000000e+03,1.249943398094609074e+04,1.098511957572476967e+04,2.485838779593338586e+03,6.736396164499584302e+03,3.277199036853166945e+03
3.585000000000000000e+03,1.250247995830254695e+04,1.098874724673964010e+04,2.486411732560023665e+03,6.737962025049046133e+03,3.278106200693476239e+03
3.586000000000000000e+03,1.250556047086492254e+04,1.099256212302430140e+04,2.487008834905051572e+03,6.739494105043285344e+03,3.279057530916584710e+03
3.587000000000000000e+03,1.250874798512651796e+04,1.099635372708334398e+04,2.487691525456603358e+03,6.740992978499770288e+03,3.280063481170143405e+03
3.588000000000000000e+03,1.251202457740042883e+04,1.100014821095698244e+04,2.488460299277016929e+03,6.742564084255025591e+03,3.281000193868383121e+03
3.589000000000000000e+03,1.251532687826686197e+04,1.100399009547428795e+04,2.489223568484967018e+03,6.744201317854880472e+03,3.281901991927013114e+03
3.590000000000000000e+03,1.251879501879066265e+04,1.100811726959994485e+04,2.489936026394703276e+03,6.746026203883817288e+03,3.282832788512138904e+03
3.591000000000000000e+03,1.252231993509390122e+04,1.101227837360228114e+04,2.490656367560923627e+03,6.747909094085707693e+03,3.283754473447269902e+03
3.592000000000000000e+03,1.252593900498487892e+04,1.101655224824888319e+04,2.491363655213999664e+03,6.749881377705702107e+03,3.284693972065176240e+03
3.593000000000000000e+03,1.252947114038509244e+04,1.102076708841744585e+04,2.492018966702014495e+03,6.751882061029427859e+03,3.285570112653649176e+03
3.594000000000000000e+03,1.253298498907997964e+04,1.102494377611936579e+04,2.492659077668875398e+03,6.753879139897899222e+03,3.286446771513203657e+03
3.595000000000000000e+03,1.253653582336851468e+04,1.102911767512228471e+04,2.493369385601543854e+03,6.755795503780163926e+03,3.287370933986805085e+03
3.596000000000000000e+03,1.254014443760565882e+04,1.103339108448372826e+04,2.494152128424050716e+03,6.757632625552505488e+03,3.288359683629103529e+03
3.597000000000000000e+03,1.254379103641742404e+04,1.103779988325887098e+04,2.494948250855061815e+03,6.759449770952116523e+03,3.289393014610248883e+03
3.598000000000000000e+03,1.254739408522483609e+04,1.104226815790800538e+04,2.495715447463006967e+03,6.761241584603259980e+03,3.290437053158570961e+03
3.599000000000000000e+03,1.255103338006153172e+04,1.104692748996490263e+04,2.496433957372648365e+03,6.763109022781357453e+03,3.291490399907527262e+03
3.600000000000000000e+03,1.255487219321633165e+04,1.105168616641151857e+04,2.497174662703670037e+03,6.765145973742075512e+03,3.292551556770587922e+03
3.601000000000000000e+03,1.255864882813706390e+04,1.105623782423864213e+04,2.497950750932841856e+03,6.767144700695180290e+03,3.293553376509040390e+03
3.602000000000000000e+03,1.256238413527651210e+04,1.106063202854325209e+04,2.498736561323286423e+03,6.769095954533222539e+03,3.294551619420002680e+03
3.603000000000000000e+03,1.256595180957236335e+04,1.106496090590232780e+04,2.499494009951683438e+03,6.770941391745122019e+03,3.295516407875556524e+03
3.604000000000000000e+03,1.256939626714677070e+04,1.106920178880874482e+04,2.500220548173451334e+03,6.772690252640529252e+03,3.296485466332788747e+03
3.605000000000000000e+03,1.257276386859978447e+04,1.107341432520737362e+04,2.500856450352027878e+03,6.774463426889150469e+03,3.297443991358607491e+03
3.606000000000000000e+03,1.257605018065541481e+04,1.107749691479731155e+04,2.501496205676747650e+03,6.776201039093914915e+03,3.298352935884753151e+03
3.607000000000000000e+03,1.257939816879305727e+04,1.108156269102266378e+04,2.502227102995699170e+03,6.777919901391268468e+03,3.299251164406091448e+03
3.608000000000000000e+03,1.258262212173712578e+04,1.108569173699296698e+04,2.502943829983174965e+03,6.779482203131131428e+03,3.300196088622823481e+03
3.609000000000000000e+03,1.258598760327486889e+04,1.108992874029942686e+04,2.503707520477679736e+03,6.781086584861895062e+03,3.301193497935294090e+03
3.610000000000000000e+03,1.258953843509887338e+04,1.109425881916350590e+04,2.504537136454694519e+03,6.782755017999879783e+03,3.302246280644297258e+03
3.611000000000000000e+03,1.259303582993991949e+04,1.109859111374496024e+04,2.505349489431409438e+03,6.784408434243499869e+03,3.303277906265012916e+03
3.612000000000000000e+03,1.259652768833825758e+04,1.110295092557206590e+04,2.506109563527057617e+03,6.786013764597993941e+03,3.304404360213207838e+03
3.613000000000000000e+03,1.259987453927263596e+04,1.110718005744368020e+04,2.506785234990696154e+03,6.787555003914773806e+03,3.305534300367165997e+03
3.614000000000000000e+03,1.260319192631566875e+04,1.111142006649982977e+04,2.507458576593569887e+03,6.789060418583520914e+03,3.306672931138577496e+03
3.615000000000000000e+03,1.260644240869263740e+04,1.111565357339191178e+04,2.508101503348491406e+03,6.790586357308871811e+03,3.307754548035274638e+03
3.616000000000000000e+03,1.260978483790346945e+04,1.112008036783209718e+04,2.508719196344024567e+03,6.792222969092236781e+03,3.308842672467207194e+03
3.617000000000000000e+03,1.261314453932724791e+04,1.112451951628189090e+04,2.509341609062186308e+03,6.793840668863575047e+03,3.309962261401485648e+03
3.618000000000000000e+03,1.261643613988520701e+04,1.112883495383140871e+04,2.510022952113768952e+03,6.795339431709224300e+03,3.311073756062211032e+03
3.619000000000000000e+03,1.261977941624489540e+04,1.113308220145465020e+04,2.510768664910433017e+03,6.796796763063638537e+03,3.312213988270824302e+03
3.620000000000000000e+03,1.262314967938677728e+04,1.113726742681471478e+04,2.511481529082942870e+03,6.798252231949474663e+03,3.313415918354362020e+03
3.621000000000000000e+03,1.262647373823424459e+04,1.114137305553550868e+04,2.512193338811833200e+03,6.799748080714333810e+03,3.314532318708074854e+03
3.622000000000000000e+03,1.262969953025933683e+04,1.114537653775423860e+04,2.512930856675245195e+03,6.801184734234196185e+03,3.315583939349894990e+03
3.623000000000000000e+03,1.263284046281026531e+04,1.114924956093803667e+04,2.513667953685541761e+03,6.802559607214864627e+03,3.316612901909860284e+03
3.624000000000000000e+03,1.263579318292442258e+04,1.115300666642259966e+04,2.514374817380887180e+03,6.803838193599405713e+03,3.317580171944131052e+03
3.625000000000000000e+03,1.263877079410856641e+04,1.115682952878272772e+04,2.515114284750893603e+03,6.805048569149106697e+03,3.318607940208563377e+03
3.626000000000000000e+03,1.264180789653295869e+04,1.116083880576410411e+04,2.515830039603528348e+03,6.806288432401453974e+03,3.319689424527976371e+03
3.627000000000000000e+03,1.264491065283909484e+04,1.116480790543675539e+04,2.516550325450882156e+03,6.807521877488919927e+03,3.320838449899292755e+03
3.628000000000000000e+03,1.264810709726337882e+04,1.116886487032728473e+04,2.517319332122029664e+03,6.808798363850966780e+03,3.321989401290381466e+03
3.629000000000000000e+03,1.265132761047874556e+04,1.117300795727578770e+04,2.518131925178943675e+03,6.810084704567762856e+03,3.323110980732039025e+03
3.630000000000000000e+03,1.265455283851119748e+04,1.117720477472471975e+04,2.518920832610283469e+03,6.811345613228741968e+03,3.324286392672173861e+03
3.631000000000000000e+03,1.265779612226688369e+04,1.118136305093218107e+04,2.519687483827922733e+03,6.812635874053016778e+03,3.325472764385944174e+03
3.632000000000000000e+03,1.266095978248896063e+04,1.118535589099379649e+04,2.520460506178080777e+03,6.813854023325283379e+03,3.326645252985598290e+03
3.633000000000000000e+03,1.266397435387314727e+04,1.118917199741801778e+04,2.521208659198773148e+03,6.814977349792619862e+03,3.327788344881751982e+03
3.634000000000000000e+03,1.266686199667859728e+04,1.119281541135604493e+04,2.521918626097261040e+03,6.816047990130876315e+03,3.328895380450462198e+03
3.635000000000000000e+03,1.266962836555785725e+04,1.119623945628152978e+04,2.522589935867468284e+03,6.817048932385943772e+03,3.329989497304445194e+03
3.636000000000000000e+03,1.267238055467794038e+04,1.119961943144884754e+04,2.523274339335403965e+03,6.818047490593673501e+03,3.331058724748861096e+03
3.637000000000000000e+03,1.267518336780953177e+04,1.120307003157817417e+04,2.523987119984936271e+03,6.819087736823918931e+03,3.332108511000678845e+03
3.638000000000000000e+03,1.267789373467767655e+04,1.120649861030861757e+04,2.524650157145529647e+03,6.820105384528821560e+03,3.333138193003324886e+03
3.639000000000000000e+03,1.268069313601406066e+04,1.120997651152566687e+04,2.525298248376770516e+03,6.821283846075671136e+03,3.334111041561621732e+03
3.640000000000000000e+03,1.268357808915758505e+04,1.121337628999073422e+04,2.526010470526670360e+03,6.822504907691618428e+03,3.335062710939296721e+03
3.641000000000000000e+03,1.268651631123846346e+04,1.121679505773886012e+04,2.526783029658119631e+03,6.823717726441423110e+03,3.336015555138921627e+03
3.642000000000000000e+03,1.268947746199780158e+04,1.122017809478330673e+04,2.527594165797645019e+03,6.824866762609315629e+03,3.337016533590843665e+03
3.643000000000000000e+03,1.269245598856190009e+04,1.122344199485750869e+04,2.528456542533869197e+03,6.826032929691182289e+03,3.337966516336848144e+03
3.644000000000000000e+03,1.269560190536752998e+04,1.122690710304480308e+04,2.529315641889249491e+03,6.827286707819816002e+03,3.338999555658465397e+03
3.645000000000000000e+03,1.269876993657424282e+04,1.123036170980103634e+04,2.530144137467721066e+03,6.828576846099601426e+03,3.340048953006919874e+03
3.646000000000000000e+03,1.270180421588974605e+04,1.123386917116275254e+04,2.530900170337222789e+03,6.829757818860812222e+03,3.341146226691711490e+03
3.647000000000000000e+03,1.270498432377776771e+04,1.123763584379141867e+04,2.531672373855624301e+03,6.830991302804208317e+03,3.342320647117934186e+03
3.648000000000000000e+03,1.270819301283306231e+04,1.124153150574008396e+04,2.532467761086200881e+03,6.832210849640224296e+03,3.343514402106640773e+03
3.649000000000000000e+03,1.271132701650141826e+04,1.124537865393993161e+04,2.533193843763267068e+03,6.833456737300334680e+03,3.344676435437812870e+03
3.650000000000000000e+03,1.271434164395474545e+04,1.124900592998941283e+04,2.533896089104206567e+03,6.834664786851050849e+03,3.345780767999487580e+03
3.651000000000000000e+03,1.271740282832121011e+04,1.125254782508848439e+04,2.534643332750672471e+03,6.835799651045755127e+03,3.346959844524779328e+03
3.652000000000000000e+03,1.272049440312776642e+04,1.125612204644452686e+04,2.535404386381743734e+03,6.836965170488695549e+03,3.348124846257328500e+03
3.653000000000000000e+03,1.272354898016831066e+04,1.125972325142028603e+04,2.536120921353102858e+03,6.838158728589553903e+03,3.349269330225653448e+03
3.654000000000000000e+03,1.272654284339085098e+04,1.126351715325643818e+04,2.536807647203336273e+03,6.839340687288776280e+03,3.350394508898737058e+03
3.655000000000000000e+03,1.272947988256075769e+04,1.126737860826871110e+04,2.537530608476795805e+03,6.840403090843201426e+03,3.351546183240759092e+03
3.656000000000000000e+03,1.273244973192839461e+04,1.127133568875730271e+04,2.538307568808046653e+03,6.841427329598269353e+03,3.352714833522076333e+03
3.657000000000000000e+03,1.273549039498722777e+04,1.127535336747735164e+04,2.539183231378163782e+03,6.842398627658742953e+03,3.353908535950320129e+03
3.658000000000000000e+03,1.273855042010997386e+04,1.127936151941579374e+04,2.540140274084139037e+03,6.843310291352938293e+03,3.355099854672897436e+03
3.659000000000000000e+03,1.274157429600420255e+04,1.128330281293396547e+04,2.541117964995442435e+03,6.844114673756553202e+03,3.356341657252206005e+03
3.660000000000000000e+03,1.274428746485799275e+04,1.128701279408000300e+04,2.542077402615853771e+03,6.844687271641241750e+03,3.357522790600900862e+03
3.661000000000000000e+03,1.274678629556618580e+04,1.129053081570259019e+04,2.542971208126440615e+03,6.845177496397835966e+03,3.358637591041911946e+03
3.662000000000000000e+03,1.274908713935449123e+04,1.129385536762344236e+04,2.543778532348849239e+03,6.845627609028839288e+03,3.359680997976802701e+03
3.663000000000000000e+03,1.275135088528994493e+04,1.129711281880630304e+04,2.544555048557028385e+03,6.846158724632058693e+03,3.360637112100857394e+03
3.664000000000000000e+03,1.275363526695910514e+04,1.130040654695243211e+04,2.545315670707953814e+03,6.846686530990523352e+03,3.361633065260627973e+03
3.665000000000000000e+03,1.275585275836757864e+04,1.130367077833732219e+04,2.546074158039521080e+03,6.847191550894560351e+03,3.362587049433499487e+03
3.666000000000000000e+03,1.275805124716241698e+04,1.130692327436901360e+04,2.546884151901435871e+03,6.847747899135484658e+03,3.363419196125498274e+03
3.667000000000000000e+03,1.276034679075730310e+04,1.131013893101098256e+04,2.547667913326194139e+03,6.848357585003961503e+03,3.364321292427145636e+03
3.668000000000000000e+03,1.276263302875703448e+04,1.131336533446478825e+04,2.548418387208081640e+03,6.848896696979541048e+03,3.365317944569413612e+03
3.669000000000000000e+03,1.276478655579112456e+04,1.131657031884978096e+04,2.549088594376440142e+03,6.849404051785803858e+03,3.366293909628885103e+03
3.670000000000000000e+03,1.276681736316696879e+04,1.131974388031188209e+04,2.549735269850581062e+03,6.849881014194882482e+03,3.367201079121504335e+03
3.671000000000000000e+03,1.276860473803143941e+04,1.132272858211255516e+04,2.550296274657109734e+03,6.850282037979309280e+03,3.368026425395021306e+03
3.672000000000000000e+03,1.277027020491945405e+04,1.132536109231109731e+04,2.550870866147805827e+03,6.850594404155381199e+03,3.368804934616267474e+03
3.673000000000000000e+03,1.277176387720956154e+04,1.132774963863991979e+04,2.551365350285751447e+03,6.850784275429201443e+03,3.369614251494606833e+03
3.674000000000000000e+03,1.277328896302020803e+04,1.133006673529588079e+04,2.551870903510906828e+03,6.850877534263003326e+03,3.370540525246296511e+03
3.675000000000000000e+03,1.277483070401238547e+04,1.133236403615364361e+04,2.552383764973600137e+03,6.850925658547721468e+03,3.371521280491064772e+03
3.676000000000000000e+03,1.277641064183667550e+04,1.133469579517275270e+04,2.552946776722334107e+03,6.850956827185041220e+03,3.372507037929296530e+03
3.677000000000000000e+03,1.277788737016155574e+04,1.133691144744929079e+04,2.553513023453417190e+03,6.850885107301493008e+03,3.373489239406643719e+03
3.678000000000000000e+03,1.277914302344308453e+04,1.133882987521511131e+04,2.554048232027580525e+03,6.850675448319589123e+03,3.374419343095913973e+03
3.679000000000000000e+03,1.278039215818573939e+04,1.134075212094730341e+04,2.554637146498423135e+03,6.850374296385061825e+03,3.375380715302252156e+03
3.680000000000000000e+03,1.278162142623654472e+04,1.134268095913890284e+04,2.555242344502817105e+03,6.849978525601084584e+03,3.376400556132645761e+03
3.681000000000000000e+03,1.278282962914416748e+04,1.134473883774779824e+04,2.555841848921780638e+03,6.849585490415364802e+03,3.377402289807020679e+03
3.682000000000000000e+03,1.278407759391444051e+04,1.134670714388378292e+04,2.556417583571493196e+03,6.849247816338366647e+03,3.378412194004580670e+03
3.683000000000000000e+03,1.278530864280777860e+04,1.134861827186523260e+04,2.556932006602582987e+03,6.848998219719219378e+03,3.379378416485979869e+03
3.684000000000000000e+03,1.278655456750371013e+04,1.135047160125745540e+04,2.557512681211640484e+03,6.848737007400797665e+03,3.380304878891271073e+03
3.685000000000000000e+03,1.278794202958812821e+04,1.135237697422110796e+04,2.558207078833845117e+03,6.848497191419030059e+03,3.381237759335252576e+03
3.686000000000000000e+03,1.278924349149188129e+04,1.135422180833075072e+04,2.558897345807904458e+03,6.848148735474611385e+03,3.382197410209365444e+03
3.687000000000000000e+03,1.279051714132646521e+04,1.135614551038417085e+04,2.559548778447128825e+03,6.847790646142294463e+03,3.383177716737042829e+03
3.688000000000000000e+03,1.279173184123881583e+04,1.135803105326610239e+04,2.560149434740535980e+03,6.847496409114329253e+03,3.384085997383951963e+03
3.689000000000000000e+03,1.279296032736737652e+04,1.135988051451931824e+04,2.560720525148848992e+03,6.847223994617011158e+03,3.385015807601520009e+03
3.690000000000000000e+03,1.279409953887497250e+04,1.136173337589610492e+04,2.561195716014471145e+03,6.846977361990915597e+03,3.385926460869585753e+03
3.691000000000000000e+03,1.279527485717960190e+04,1.136361753544278145e+04,2.561636499937531426e+03,6.846756391871948836e+03,3.386881965370120270e+03
3.692000000000000000e+03,1.279659064371787645e+04,1.136555881870383382e+04,2.562058901898930799e+03,6.846603252403672741e+03,3.387928489415272452e+03
3.693000000000000000e+03,1.279793198408078388e+04,1.136750120324637101e+04,2.562489192363572329e+03,6.846438447408625507e+03,3.389004344308580130e+03
3.694000000000000000e+03,1.279922387422724205e+04,1.136943049643559061e+04,2.562894991447873508e+03,6.846222169989423492e+03,3.390106712789945504e+03
3.695000000000000000e+03,1.280054753030443499e+04,1.137146911212238047e+04,2.563310445441717093e+03,6.846048705065220929e+03,3.391188379797497419e+03
3.696000000000000000e+03,1.280189677001809468e+04,1.137350293897606571e+04,2.563756209680706434e+03,6.845947580208041472e+03,3.392192980129348143e+03
3.697000000000000000e+03,1.280336050475358206e+04,1.137553152317708918e+04,2.564233104779635596e+03,6.846009317538640062e+03,3.393118082435305496e+03
3.698000000000000000e+03,1.280481594108404170e+04,1.137748611898465788e+04,2.564642322762725598e+03,6.846105140345893233e+03,3.394068477975425594e+03
3.699000000000000000e+03,1.280623800790897440e+04,1.137937408552188936e+04,2.565008253156020146e+03,6.846159787022254022e+03,3.395069967730699773e+03
3.700000000000000000e+03,1.280765085016137709e+04,1.138124303441523261e+04,2.565387425354882907e+03,6.846112866466023661e+03,3.396150558340472344e+03
3.701000000000000000e+03,1.280916332526500810e+04,1.138311151144644282e+04,2.565781795931029592e+03,6.846076839499568450e+03,3.397304689834411874e+03
3.702000000000000000e+03,1.281083730592833854e+04,1.138511962004954512e+04,2.566257153251922318e+03,6.846117799687186562e+03,3.398462352989234205e+03
3.703000000000000000e+03,1.281258726623370967e+04,1.138719995457709774e+04,2.566719820946182153e+03,6.846143547739311543e+03,3.399723897548216428e+03
3.704000000000000000e+03,1.281450439616204858e+04,1.138947341572536607e+04,2.567198006118947887e+03,6.846284829322075893e+03,3.401021560721024343e+03
3.705000000000000000e+03,1.281650454228240051e+04,1.139188837526291536e+04,2.567670741390865260e+03,6.846446388747359379e+03,3.402387412144172231e+03
3.706000000000000000e+03,1.281855811384667686e+04,1.139447233414278708e+04,2.568135198358562320e+03,6.846674049201641537e+03,3.403748866286475277e+03
3.707000000000000000e+03,1.282066744096620459e+04,1.139718207130260271e+04,2.568631962919965645e+03,6.846973677643254632e+03,3.405061800402983408e+03
3.708000000000000000e+03,1.282292935842580482e+04,1.140004659784684009e+04,2.569222589825275463e+03,6.847355685030968743e+03,3.406351083569558796e+03
3.709000000000000000e+03,1.282530165163731363e+04,1.140306547033465176e+04,2.569855690262861572e+03,6.847804663187671395e+03,3.407641298186779750e+03
3.710000000000000000e+03,1.282770984150961340e+04,1.140644300333992032e+04,2.570484255109975493e+03,6.848290686639289561e+03,3.408934899760348344e+03
3.711000000000000000e+03,1.283026052052226260e+04,1.141010065760363432e+04,2.571103349375431662e+03,6.848890801449560968e+03,3.410266369697274058e+03
3.712000000000000000e+03,1.283289727398569448e+04,1.141385003959346977e+04,2.571724463481099974e+03,6.849459312692457388e+03,3.411713497812137120e+03
3.713000000000000000e+03,1.283560236782926950e+04,1.141771887164891814e+04,2.572367682974859235e+03,6.850107027855355227e+03,3.413127656999052761e+03
3.714000000000000000e+03,1.283819696058396221e+04,1.142150834626646429e+04,2.572930327669267172e+03,6.850716885497972726e+03,3.414549747416721402e+03
3.715000000000000000e+03,1.284070845944108805e+04,1.142524943148221064e+04,2.573423758796622678e+03,6.851310617869559792e+03,3.415974082774904673e+03
3.716000000000000000e+03,1.284316506441071579e+04,1.142904307750125918e+04,2.573839320932383998e+03,6.851909023019256892e+03,3.417416720459074895e+03
3.717000000000000000e+03,1.284568010314731146e+04,1.143304110832202787e+04,2.574300661216589106e+03,6.852502414532529656e+03,3.418877027398192695e+03
3.718000000000000000e+03,1.284824040363923632e+04,1.143713666343894693e+04,2.574806113400386948e+03,6.853116236844175546e+03,3.420318053394673370e+03
3.719000000000000000e+03,1.285092671197848540e+04,1.144128826570495221e+04,2.575380872274839476e+03,6.853765405789221404e+03,3.421780433914423156e+03
3.720000000000000000e+03,1.285368238034778369e+04,1.144544963655501670e+04,2.575934363793118337e+03,6.854535904529933759e+03,3.423212112024731141e+03
3.721000000000000000e+03,1.285640188561879950e+04,1.144953125595624806e+04,2.576401487730686313e+03,6.855376221918406372e+03,3.424624175969704993e+03
3.722000000000000000e+03,1.285899047640839490e+04,1.145348045254645876e+04,2.576898728803383165e+03,6.856163909919730031e+03,3.425927837685282611e+03
3.723000000000000000e+03,1.286152536393488481e+04,1.145735585263744179e+04,2.577386283183958767e+03,6.856927329743072733e+03,3.427211751007854218e+03
3.724000000000000000e+03,1.286383847275528024e+04,1.146115842737498679e+04,2.577799029618009627e+03,6.857568256670003393e+03,3.428471186467268126e+03
3.725000000000000000e+03,1.286608008195107141e+04,1.146492238289950183e+04,2.578191269243253373e+03,6.858183842890786764e+03,3.429704969817031724e+03
3.726000000000000000e+03,1.286833670305411761e+04,1.146869836775431213e+04,2.578587454766294741e+03,6.858890029520905046e+03,3.430859218766919184e+03
3.727000000000000000e+03,1.287059018775414552e+04,1.147251627654258300e+04,2.578937264801706078e+03,6.859600947723517493e+03,3.432051975228922856e+03
3.728000000000000000e+03,1.287276540442019541e+04,1.147619437965772340e+04,2.579301270887906412e+03,6.860243010700959530e+03,3.433221122831329467e+03
3.729000000000000000e+03,1.287501643097074884e+04,1.148002170738383575e+04,2.579737006513056713e+03,6.860871569740612358e+03,3.434407854717075679e+03
3.730000000000000000e+03,1.287743285208423549e+04,1.148394353064925053e+04,2.580205011662608740e+03,6.861622146102356965e+03,3.435605694319272061e+03
3.731000000000000000e+03,1.287984942261939432e+04,1.148783616408934722e+04,2.580569824027586037e+03,6.862453082783404170e+03,3.436826515808400472e+03
